🤠雷蒙影视直播,#genre#
无线新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5182&tk=7877e7cc41c7$雷蒙影视•IPV4『线路12』
无线新闻,http://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8$雷蒙影视•IPV4『线路13』
无线新闻,https://nothingbe.serv00.net/tvb.php?id=C&type=hd$雷蒙影视•IPV4『线路14』
无线新闻,http://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8$雷蒙影视•IPV4『线路15』
无线新闻,http://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8$雷蒙影视•IPV4『线路16』
无线新闻,http://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8$雷蒙影视•IPV4『线路17』
无线新闻,https://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8$雷蒙影视•IPV4『线路18』
无线新闻,http://cdn.iptv8k.top/dl/jspd.php?id=2$雷蒙影视•IPV4『线路19』
无线新闻,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8$雷蒙影视•IPV4『线路20』
无线新闻,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40$雷蒙影视•IPV4『线路21』
无线新闻,https://nothingbe.serv00.net/tvb.php?id=C&type=hd$雷蒙影视•IPV4『线路22』
无线新闻,https://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8$雷蒙影视•IPV4『线路23』
无线新闻,https://nothingbe.serv00.net/tvb.php?id=C&type=hd$雷蒙影视•IPV4『线路24』
无线新闻,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40$雷蒙影视•IPV4『线路25』
无线新闻,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40$雷蒙影视•IPV4『线路26』
无线新闻,http://cdn.iptv8k.top/dl/jspd.php?id=2$雷蒙影视•IPV4『线路27』
无线新闻,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40$雷蒙影视•IPV4『线路28』
无线新闻,http://cdn.iptv8k.top/dl/jspd.php?id=2$雷蒙影视•IPV4『线路29』
无线新闻,http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8$雷蒙影视•IPV4『线路30』
无线新闻,https://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8$雷蒙影视•IPV4『线路31』
无线新闻,https://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8$雷蒙影视•IPV4『线路32』
无线新闻,https://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8$雷蒙影视•IPV4『线路33』
无线新闻,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8$雷蒙影视•IPV4『线路34』
无线新闻,http://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8$雷蒙影视•IPV4『线路35』
无线新闻,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net/gt/aktv.php?variable=null-1$雷蒙影视•IPV4『线路36』
无线新闻,https://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8$雷蒙影视•IPV4『线路37』
无线新闻,https://edge6a.v2h-cdn.com/enew/enew.stream/chunklist.m3u8$雷蒙影视•IPV4『线路38』
无线新闻,http://cdn9.1689.us.kg/smt1.1.php?id=inews_twn$雷蒙影视•IPV4『线路39』
纬来综合,http://211.72.65.236:8518/.m3u8$雷蒙影视•IPV4『线路1』
纬来综合,p3p://108.181.32.169:28025/64251f0d000c0b8fea5acf9d13b83665$雷蒙影视•IPV4『线路2』
纬来综合,p3p://167.114.175.6:55331/5fe16e690002b73877895ae33a8a2a16$雷蒙影视•IPV4『线路3』
纬来戏剧,p3p://167.114.175.6:55331/5fe29426000330687c04c55011370c91$雷蒙影视•IPV4
纬来电影,p3p://108.181.32.169:28025/64251eae0001bef7ea5959e100ae671e$雷蒙影视•IPV4『线路1』
纬来电影,p3p://167.114.175.6:55331/62c860e50008ea96c1ae9a96599c6947$雷蒙影视•IPV4『线路2』
纬来日本,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8537/.m3u8$雷蒙影视•IPV4『线路1』
纬来日本,rtmp://f13h.mine.nu/sat/tv771$雷蒙影视•IPV4『线路2』
纬来日本,p3p://108.181.32.169:28025/64251ef6000315a6ea5a737a6efc404a$雷蒙影视•IPV4『线路3』
纬来日本,p3p://167.114.175.6:55331/5fe1add80007bbbd788125c43bf36060$雷蒙影视•IPV4『线路4』
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8$雷蒙影视•IPV4『线路1』
纬来精彩,http://wanjiatv.net/smrt.php?playurl=http://50.7.234.10:8278/videolandspecial_twn/playlist.m3u8$雷蒙影视•IPV4『线路2』
纬来精彩,p3p://108.181.32.169:28025/64251f020003818bea5aa2750fef31c6$雷蒙影视•IPV4『线路3』
纬来精彩,p3p://167.114.175.6:55331/623a875d0001a53e979b95b628874e82$雷蒙影视•IPV4『线路4』
纬来体育,rtmp://f13h.mine.nu/sat/tv721$雷蒙影视•IPV4『线路1』
纬来体育,rtmp://220.130.201.73/sat/tv721$雷蒙影视•IPV4『线路2』
纬来体育,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130$雷蒙影视•IPV4『线路3』
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8$雷蒙影视•IPV4『线路4』
纬来体育,http://aktv.top/AKTV/live/aktv3/null-1/AKTV.m3u8$雷蒙影视•IPV4『线路5』
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&time=20240926215313&ip=111.229.253.40$雷蒙影视•IPV4『线路6』
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40$雷蒙影视•IPV4『线路7』
纬来体育,p3p://108.181.32.169:28526/64251ee9000a4e00ea5a428b26ea4156$雷蒙影视•IPV4『线路8』
纬来体育,http://ku9.fr.to/smt.php?id=videolandsport$雷蒙影视•IPV4『线路9』
纬来体育,https://cloud.yumixiu768.com:443/tmp/123.m3u8$雷蒙影视•IPV4『线路10』
纬来体育,p3p://108.181.32.169:24626/64251ee9000a4e00ea5a428b26ea4156$雷蒙影视•IPV4『线路11』
纬来体育,p3p://108.181.32.169:18612/64251ee9000a4e00ea5a428b26ea4156$雷蒙影视•IPV4『线路12』
纬来体育,p3p://108.181.32.169:18118/64251ee9000a4e00ea5a428b26ea4156$雷蒙影视•IPV4『线路13』
纬来体育,https://stream1.freetv.fun/wei-lai-ti-yu-9.ctv$雷蒙影视•IPV4『线路14』
纬来体育,https://stream1.freetv.fun/wei-lai-ti-yu-3.m3u8$雷蒙影视•IPV4『线路15』
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721$雷蒙影视•IPV4『线路16』
纬来体育,http://211.72.65.236:8585/.m3u8$雷蒙影视•IPV4『线路17』
纬来体育,http://125.227.210.55:8155/VideoInput/play.ts$雷蒙影视•IPV4『线路18』
纬来体育,p3p://108.181.32.169:28025/64251ee9000a4e00ea5a428b26ea4156$雷蒙影视•IPV4『线路19』
纬来体育,p3p://167.114.175.6:55331/5fe16e4c000e45c17788ec964e9c5564$雷蒙影视•IPV4『线路20』
纬来育乐,rtmp://f13h.mine.nu/sat/tv701$雷蒙影视•IPV4『线路1』
纬来育乐,rtmp://220.130.201.73/sat/tv701$雷蒙影视•IPV4『线路2』
纬来育乐,http://wanjiatv.net/smrt.php?playurl=http://50.7.234.10:8278/videolandyule/playlist.m3u8$雷蒙影视•IPV4『线路3』
纬来育乐,p3p://167.114.175.6:55331/6214bdc7000061300401d77e20cc43d8$雷蒙影视•IPV4『线路4』
EYE戏剧,p3p://167.114.175.6:55331/64c62f0c000d47c0375d8ea3081775da$雷蒙影视•IPV4
阿里郎,http://litv.zapi.us.kg/?id=4gtv-4gtv079$雷蒙影视•IPV4『线路1』
阿里郎,https://litv.zapi.us.kg/?id=4gtv-4gtv079$雷蒙影视•IPV4『线路2』
阿里郎,http://fm1077.serv00.net/Smart.php?id=arirang_twn$雷蒙影视•IPV4『线路3』
中天亚洲台,http://line.greatstar.me:80/play/live.php?mac=00:1A:79:13:54:E8&stream=571212&extension=ts$雷蒙影视•IPV4『线路1』
中天亚洲台,http://line.greatstar.me:80/play/live.php?mac=00:1A:79:51:45:21&stream=571212&extension=ts$雷蒙影视•IPV4『线路2』
中天亚洲台,http://mohdtv.com:8880/live/ALLChannels1ae470dcccd5/61323333/71042.ts$雷蒙影视•IPV4『线路3』
中天亚洲台,http://newlife3.wanicelife.com:8880/live/3ca7183n06/asdf23e32/71042.ts$雷蒙影视•IPV4『线路4』
中天亚洲台,http://newlife3.wanicelife.com:8880/live/29ca12143n03/3rd32332/71042.ts$雷蒙影视•IPV4『线路5』
中天亚洲台,http://newlife3.wanicelife.com:8880/live/29ca11113n01/adsfer3223/71042.ts$雷蒙影视•IPV4『线路6』
中天亚洲台,https://stream1.freetv.fun/32bcd132d0ad2c3bb14e2d59aeff96c7bbd5ab01eb583b4d61215e1db1378730.ctv$雷蒙影视•IPV4『线路7』
中天亚洲台,http://wanjiatv.net/smrt.php?playurl=http://50.7.234.10:8278/ctiasia_twn/playlist.m3u8$雷蒙影视•IPV4『线路8』
中天亚洲台,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8$雷蒙影视•IPV4『线路9』
中天亚洲台,p3p://173.208.176.178:31809/5fe6fce400011e568d3deaf35a511da9$雷蒙影视•IPV4『线路10』
爱尔达影剧,http://wanjiatv.net/smrt.php?playurl=http://50.7.234.10:8278/eltayingju_twn/playlist.m3u8$雷蒙影视•IPV4『线路1』
爱尔达影剧,p3p://167.114.175.6:55331/644f91780000980d6808346f494d7ec1$雷蒙影视•IPV4『线路2』
爱尔达影剧,p3p://173.208.176.178:31809/644f91780000980d6808346f494d7ec1$雷蒙影视•IPV4『线路3』
靖天资讯,http://litv.zapi.us.kg/?id=4gtv-4gtv065$雷蒙影视•IPV4『线路1』
靖天资讯,https://litv.zapi.us.kg/?id=4gtv-4gtv065$雷蒙影视•IPV4『线路2』
龙华偶像,http://litv.zapi.us.kg/?id=litv-longturn12$雷蒙影视•IPV4『线路1』
龙华偶像,https://litv.zapi.us.kg/?id=litv-longturn12$雷蒙影视•IPV4『线路2』
龙华偶像,http://wanjiatv.net/smrt.php?playurl=http://50.7.234.10:8278/lunghuaidol_twn/playlist.m3u8$雷蒙影视•IPV4『线路3』
龙华偶像,p3p://167.114.175.6:55331/609bb1b0000732744f174daa791d3b43$雷蒙影视•IPV4『线路4』
龙华电影,http://litv.zapi.us.kg/?id=litv-longturn03$雷蒙影视•IPV4『线路1』
龙华电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7879&tk=7877e7cc41c7$雷蒙影视•IPV4『线路2』
龙华电影,http://37.27.111.214:8080/live/19/hls.m3u8$雷蒙影视•IPV4『线路3』
龙华电影,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=xingwei_movie$雷蒙影视•IPV4『线路4』
龙华电影,https://litv.zapi.us.kg/?id=litv-longturn03$雷蒙影视•IPV4『线路5』
龙华电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8472&tk=e503191f8e20$雷蒙影视•IPV4『线路6』
龙华电影,https://stream1.freetv.fun/1178a02eb676ee58293691fdc19fed767b2dc61d866c1fee41447a8503ec0253.m3u8$雷蒙影视•IPV4『线路7』
龙华电影,http://211.72.65.236:8556/.m3u8$雷蒙影视•IPV4『线路8』
龙华电影,p3p://167.114.175.6:55331/621471310004d28d02d6aeb471c265ec$雷蒙影视•IPV4『线路9』
东风37,p3p://167.114.175.6:55331/65e43760000a035494a8bab255152210$雷蒙影视•IPV4
靖天国际,http://litv.zapi.us.kg/?id=4gtv-4gtv063$雷蒙影视•IPV4『线路1』
靖天国际,https://litv.zapi.us.kg/?id=4gtv-4gtv063$雷蒙影视•IPV4『线路2』
靖天国际,p3p://167.114.175.6:55331/612db8220006940e897960753ab534e9$雷蒙影视•IPV4『线路3』
天下卫视,p3p://167.114.175.6:55331/61244f78000aa28264b8fbc841b66ce4$雷蒙影视•IPV4
YOYO TV,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV63.m3u8$雷蒙影视•IPV4『线路1』
YOYO TV,https://ythls.armelin.one/channel/UCiWRSesvSYmY7YOyz0tv_zQ.m3u8$雷蒙影视•IPV4『线路2』
YOYO TV,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV63.m3u8$雷蒙影视•IPV4『线路3』
🇲🇴澳门,#genre#
澳门卫视,https://live.mastvnet.com/lsdream/MSTV/1500/live.m3u8$雷蒙影视•IPV4『线路1』
澳门卫视,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8$雷蒙影视•IPV4『线路2』
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8$雷蒙影视•IPV4『线路1』
澳亚卫视,http://219.137.203.101:8081/hls/22/index.m3u8$雷蒙影视•IPV4『线路2』
澳亚卫视,https://stream1.freetv.fun/272b491cb7edf448a56c75a2677cdfa0f9427bc87d01f02765f5aff658dadeba.m3u8$雷蒙影视•IPV4『线路3』
澳亚卫视台,http://8.138.7.223/tv/gdmzyd.php?id=5$雷蒙影视•IPV4
澳视澳门台,http://61.244.22.5/ch1/ch1.live/playelist.m3u8$雷蒙影视•IPV4『线路1』
澳视澳门台,http://1b6467f415.iok.la:9931/tsfile/live/1039_1.m3u8$雷蒙影视•IPV4『线路2』
澳视澳门台,http://8.138.7.223/tv/gdmzyd.php?id=6$雷蒙影视•IPV4『线路3』
澳视澳门台,http://grandprix2023.asuscomm.com:8891/bysid/91.m3u8$雷蒙影视•IPV4『线路4』
澳视葡文台,http://61.244.22.5/ch2/ch2.live/playelist.m3u8$雷蒙影视•IPV4『线路1』
澳视葡文台,http://61.244.22.5/ch2/ch2.live/index.m3u8$雷蒙影视•IPV4『线路2』
澳视卫星台,http://61.244.22.5/ch3/ch3.live/playelist.m3u8$雷蒙影视•IPV4『线路1』
澳视卫星台,http://61.244.22.5/ch3/ch3.live/index.m3u8$雷蒙影视•IPV4『线路2』
澳视体育台,http://61.244.22.5/ch4/ch4.live/playelist.m3u8$雷蒙影视•IPV4
澳视资讯台,http://61.244.22.5/ch5/info_ch5.live/playlist.m3u8$雷蒙影视•IPV4
澳视高清台,http://61.244.22.5/ch6/hd_ch6.live/playerlist.m3u8$雷蒙影视•IPV4
莲花卫视,http://php.jdshipin.com:8880/amlh.php$雷蒙影视•IPV4
🎞影视,#genre#
CHC动作电影,http://221.196.34.247:4022/udp/225.1.1.215:5002$雷蒙影视•IPV4『线路1』
CHC动作电影,http://e2.woc.iiiya.cn:8888/rtp/239.61.3.16:9616$雷蒙影视•IPV4『线路2』
CHC动作电影,http:///udp/239.76.245.243:1234$雷蒙影视•IPV4『线路3』
CHC动作电影,http://ha.xushining.com:50000/udp/225.1.1.215:5002$雷蒙影视•IPV4『线路4』
CHC动作电影,http://nas.hssvm.com:8888/udp/225.1.1.215:5002$雷蒙影视•IPV4『线路5』
CHC动作电影,http://1.192.250.104:9901/tsfile/live/1002_1.m3u8$雷蒙影视•IPV4『线路6』
CHC动作电影,http://117.190.144.101:1111/tsfile/live/1020_1.m3u8$雷蒙影视•IPV4『线路7』
CHC动作电影,http://119.32.12.32:2901/udp/224.1.100.131:11111$雷蒙影视•IPV4『线路8』
CHC动作电影,http://124.231.214.186:9999/tsfile/live/1109_1.m3u8$雷蒙影视•IPV4『线路9』
CHC动作电影,http://119.98.39.85:4022/rtp/239.69.1.242:11094$雷蒙影视•IPV4『线路10』
CHC动作电影,http://113.236.31.149:9901/tsfile/live/1101_1.m3u8$雷蒙影视•IPV4『线路11』
CHC动作电影,http://119.32.12.32:2901/udp/224.1.100.131:11111$雷蒙影视•IPV4『线路12』
CHC动作电影,http://119.98.133.74:4022/rtp/239.69.1.242:11094$雷蒙影视•IPV4『线路13』
CHC动作电影,http://ha.xushining.com:50000/udp/225.1.1.215:5002$雷蒙影视•IPV4『线路14』
CHC动作电影,http://nas.tuyuannet.cn:8800/rtp/239.37.0.186:5540$雷蒙影视•IPV4『线路15』
CHC动作电影,http://113.236.17.12:9901/tsfile/live/1101_1.m3u8$雷蒙影视•IPV4『线路16』
CHC动作电影,http://60.255.240.247:8090/live/wqCHCdzdyH265_4000.m3u8$雷蒙影视•IPV4『线路17』
CHC动作电影,https://pi.0472.org/chc/dz.m3u8$雷蒙影视•IPV4『线路18』
CHC动作电影,http://119.98.133.74:4022/rtp/239.69.1.242:11094$雷蒙影视•IPV4『线路19』
CHC动作电影,http://60.223.69.250:10000/rtp/226.0.2.94:8012$雷蒙影视•IPV4『线路20』
CHC动作电影,https://www.freetv.top/migu/644368714.m3u8?migutoken=2e48d18419793654f347e8ca29e0028ce9f3eaaa7a108b006304178b8f790f34908f8a09bbb8f4b8b8abcf36e2341f1043dde8719cf4927fcd0dcde4667f8b91e68e820314791d9b70452862c9$雷蒙影视•IPV4『线路21』
CHC动作电影,http://59.173.243.210:9901/tsfile/live/1012_1.m3u8$雷蒙影视•IPV4『线路22』
CHC动作电影,https://migu.freetv.top/migu/644368714.m3u8?migutoken=34267d0f9e29f341cca1c0c6cef1383c0bc38ccf8a58be4c68a7e3d70846e0e211747e0e34831067424170c3f9e940f521c57930794ffe227b28c8a1c6738934a23559d7cb37c89ff563a6964a$雷蒙影视•IPV4『线路23』
CHC动作电影,http://php.jdshipin.com/TVOD/iptv.php?id=chcdzdy$雷蒙影视•IPV4『线路24』
CHC动作电影,http://27.17.111.252:8118/udp/239.69.1.242:11094$雷蒙影视•IPV4『线路25』
CHC动作电影,http://fxgm.fxjf.work:19901/tsfile/live/1015_1.m3u8$雷蒙影视•IPV4『线路26』
CHC动作电影,http://149.88.85.102:1354/cqyx.php?id=chcdz$雷蒙影视•IPV4『线路27』
CHC动作电影,http://171.213.139.49:4022/udp/239.93.42.7:5140$雷蒙影视•IPV4『线路28』
CHC动作电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6350&tk=7877e7cc41c7$雷蒙影视•IPV4『线路29』
CHC动作电影,http://219.159.194.172:8181/tsfile/live/1019_1.m3u8$雷蒙影视•IPV4『线路30』
CHC动作电影,http://222.218.158.165:8181/tsfile/live/1019_1.m3u8$雷蒙影视•IPV4『线路31』
CHC动作电影,http://219.159.194.6:8181/tsfile/live/1019_1.m3u8$雷蒙影视•IPV4『线路32』
CHC动作电影,http://124.231.213.182:9999/tsfile/live/1109_1.m3u8$雷蒙影视•IPV4『线路33』
CHC动作电影,http://112.102.217.173:9003//hls/75/index.m3u8$雷蒙影视•IPV4『线路34』
CHC动作电影,https://ali.hlspull.yximgs.com/live/diyp_chcdongzuo.flv$雷蒙影视•IPV4『线路35』
CHC动作电影,http://171.104.192.8:8181/tsfile/live/1063_1.m3u8$雷蒙影视•IPV4『线路36』
CHC动作电影,http://123.189.39.129:9901/tsfile/live/1101_1.m3u8$雷蒙影视•IPV4『线路37』
CHC动作电影,http://113.236.28.117:9901/tsfile/live/1101_1.m3u8$雷蒙影视•IPV4『线路38』
CHC动作电影,https://pi.0472.org/chc/dz.m3u8$雷蒙影视•IPV4『线路39』
CHC动作电影,http://171.104.192.12:8181/tsfile/live/1063_1.m3u8$雷蒙影视•IPV4『线路40』
CHC动作电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4995&tk=97475bb89d45$雷蒙影视•IPV4『线路41』
CHC动作电影,http://119.125.134.217:9902/tsfile/live/1028_1.m3u8$雷蒙影视•IPV4『线路42』
CHC动作电影,http://119.125.134.228:9902/tsfile/live/1028_1.m3u8$雷蒙影视•IPV4『线路43』
CHC动作电影,http://124.231.212.173:9999/tsfile/live/1109_1.m3u8$雷蒙影视•IPV4『线路44』
CHC动作电影,http://124.231.214.218:9999/tsfile/live/1109_1.m3u8$雷蒙影视•IPV4『线路45』
CHC动作电影,http://171.104.192.15:8181/tsfile/live/1063_1.m3u8$雷蒙影视•IPV4『线路46』
CHC动作电影,http://171.104.192.14:8181/tsfile/live/1063_1.m3u8$雷蒙影视•IPV4『线路47』
CHC动作电影,http://219.159.194.129:8181/tsfile/live/1019_1.m3u8$雷蒙影视•IPV4『线路48』
CHC动作电影,http://222.218.158.64:8181/tsfile/live/1019_1.m3u8$雷蒙影视•IPV4『线路49』
CHC动作电影,http://113.57.109.48:1111/tsfile/live/1045_1.m3u8$雷蒙影视•IPV4『线路50』
CHC动作电影,http://183.94.146.109:2222/tsfile/live/1019_1.m3u8$雷蒙影视•IPV4『线路51』
CHC动作电影,http://124.230.56.27:55555/udp/239.76.252.243:9000$雷蒙影视•IPV4『线路52』
CHC动作电影,http://eastscreen.tv/ooooo.php?id=chcdz$雷蒙影视•IPV4『线路53』
CHC动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8$雷蒙影视•IPV4『线路54』
CHC动作电影,https://stream1.freetv.fun/chc-dong-zuo-dian-ying-1.ctv$雷蒙影视•IPV4『线路55』
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-1.ctv$雷蒙影视•IPV4『线路56』
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-12.m3u8$雷蒙影视•IPV4『线路57』
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-13.m3u8$雷蒙影视•IPV4『线路58』
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-15.m3u8$雷蒙影视•IPV4『线路59』
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-20.m3u8$雷蒙影视•IPV4『线路60』
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-22.m3u8$雷蒙影视•IPV4『线路61』
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-31.m3u8$雷蒙影视•IPV4『线路62』
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-4.m3u8$雷蒙影视•IPV4『线路63』
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-9.m3u8$雷蒙影视•IPV4『线路64』
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-gao-qing-1.m3u8$雷蒙影视•IPV4『线路65』
CHC动作电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0848&tk=2aca1ad9a849$雷蒙影视•IPV4『线路66』
CHC动作电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6191&tk=e503191f8e20$雷蒙影视•IPV4『线路67』
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-28.m3u8$雷蒙影视•IPV4『线路68』
CHC动作电影,https://stream1.freetv.fun/ipv6-chcdong-zuo-dian-ying-24.m3u8$雷蒙影视•IPV4『线路69』
CHC动作电影,https://stream1.freetv.fun/ipv6-chcdong-zuo-dian-ying-20.m3u8$雷蒙影视•IPV4『线路70』
CHC动作电影,http://183.94.146.109:2222/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路71』
CHC动作电影,https://stream1.freetv.fun/ipv6-chcdong-zuo-dian-ying-7.m3u8$雷蒙影视•IPV4『线路72』
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-16.m3u8$雷蒙影视•IPV4『线路73』
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-5.ctv$雷蒙影视•IPV4『线路74』
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-8.m3u8$雷蒙影视•IPV4『线路75』
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-27.m3u8$雷蒙影视•IPV4『线路76』
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-30.m3u8$雷蒙影视•IPV4『线路77』
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-14.m3u8$雷蒙影视•IPV4『线路78』
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-32.ctv$雷蒙影视•IPV4『线路79』
CHC动作电影,https://stream1.freetv.fun/413df533cc2d866bacdc87729814e66f4cf836c13b12ed783b54345fd012c6c8.m3u8$雷蒙影视•IPV4『线路80』
CHC动作电影,http://nas.hssvm.com:8888/udp/225.1.1.215:5002$雷蒙影视•IPV4『线路81』
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-29.m3u8$雷蒙影视•IPV4『线路82』
CHC动作电影,https://stream1.freetv.fun/ipv6-chcdong-zuo-dian-ying-19.m3u8$雷蒙影视•IPV4『线路83』
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-21.m3u8$雷蒙影视•IPV4『线路84』
CHC动作电影,https://stream1.freetv.fun/ipv6-chcdong-zuo-dian-ying-18.m3u8$雷蒙影视•IPV4『线路85』
CHC动作电影,http://118.251.60.185:8888/udp/239.76.245.243:1234$雷蒙影视•IPV4『线路86』
CHC动作电影,http://111.20.40.170/PLTV/88888893/224/3221226465/index.m3u8$雷蒙影视•IPV4『线路87』
CHC动作电影,http://123.189.36.39:9901/tsfile/live/1101_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路88』
CHC动作电影,http://218.76.32.193:9901/tsfile/live/1020_1.m3u8$雷蒙影视•IPV4『线路89』
CHC动作电影,http://cqshushu.us.kg:2086/ln.php?id=chcdzd-1$雷蒙影视•IPV4『线路90』
CHC动作电影,http://124.231.213.16:9999/tsfile/live/1109_1.m3u8$雷蒙影视•IPV4『线路91』
CHC动作电影,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=chcdzdy$雷蒙影视•IPV4『线路92』
CHC动作电影,p3p://167.114.175.6:55331/63ec4d4200074d64e44790cb67ae7b20$雷蒙影视•IPV4『线路93』
CHC动作电影,http://[2001:250:5800:1005::155]:80/liverespath/e0096742f0c5be4c5225cf3c7ab1077177bec05f/index.m3u8$雷蒙影视•IPV6『线路94』
CHC动作电影,http://[2409:8087:5e00:24::1e]:6060/000000001000/8103864434730665389/1.m3u8$雷蒙影视•IPV6『线路95』
CHC动作电影,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8$雷蒙影视•IPV6『线路96』
CHC动作电影,http://[2409:8087:74d9:21::6]:80/270000001128/9900000106/index.m3u8$雷蒙影视•IPV6『线路97』
CHC动作电影,http://[2409:8087:74d9:21::6]/270000001128/9900000106/index.m3u8$雷蒙影视•IPV6『线路98』
CHC动作电影,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000018653/1.m3u8$雷蒙影视•IPV6『线路99』
CHC动作电影,http://[2409:8087:1a01:df::4021]:80/TVOD/88888888/224/3221225555/main.m3u8$雷蒙影视•IPV6『线路100』
CHC动作电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010003/1.m3u8$雷蒙影视•IPV6『线路101』
CHC动作电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8$雷蒙影视•IPV6『线路102』
CHC动作电影,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380763222d00/index.m3u8?m3u8_level=2$雷蒙影视•IPV6『线路103』
CHC高清电影,http://221.196.34.247:4022/udp/225.1.1.214:5002$雷蒙影视•IPV4『线路1』
CHC高清电影,http:///udp/239.76.245.242:1234$雷蒙影视•IPV4『线路2』
CHC高清电影,http://119.98.39.85:4022/rtp/239.69.1.241:11088$雷蒙影视•IPV4『线路3』
CHC高清电影,http://60.223.69.250:10000/rtp/226.0.2.93:8004$雷蒙影视•IPV4『线路4』
